leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
0,0,0,0,73,29,5345,347,0,0,0,0,0,279202,4,0
0,0,0,0,27,28,5346,131681,0,0,0,0,0,213135,3,0
0,0,0,0,1,0,5347,131682,0,0,0,0,0,177683,4,0
7,0,0,1,2,3,5348,131682,0,0,0,0,1,233096,3,0
0,0,0,0,28,4,5349,131682,0,0,0,0,0,226851,3,0
0,0,0,0,15,5,5350,131682,0,0,0,0,0,199845,3,0
1,0,0,0,95,6,5351,131682,0,0,0,0,0,237383,3,0
4,0,0,0,32,7,5352,131682,0,0,0,0,0,226268,4,0
5,0,0,1,20,10,5353,131682,0,0,0,0,0,208128,4,0
3,0,0,0,23,13,5354,131682,0,0,0,0,0,224232,3,0
1,0,0,0,22,15,5355,131682,0,0,0,0,0,192883,3,0
14,1,0,1,9,24,5356,131682,0,0,0,0,0,228093,3,0
12,0,0,1,10,26,5357,131682,0,0,0,0,0,231478,3,0
2,0,0,0,7,28,5358,131682,0,0,0,0,0,210406,3,0
5,0,0,1,16,28,5359,131682,0,0,0,0,0,239807,3,0
3,0,0,0,6,28,5360,131682,1,0,0,0,1,198176,4,0
3,0,0,0,36,28,5361,131682,0,0,0,0,0,184392,3,0
0,0,0,0,13,28,5362,131682,0,0,0,0,0,243311,3,0
4,0,0,0,8,29,5363,131682,0,0,0,0,0,184200,3,0
3,0,0,0,30,29,5364,131682,0,0,0,0,0,258648,3,0
3,0,0,0,31,29,5365,131682,0,0,0,0,1,241736,3,0
2,0,0,0,21,29,5366,131682,0,0,0,0,1,264699,3,0
0,0,0,0,12,29,5367,131682,0,0,0,0,0,219715,3,0
0,0,0,0,53,29,5368,131682,0,0,0,0,0,76429,3,0
1,0,0,0,59,29,5369,131682,0,0,0,0,1,262113,4,0
0,0,0,0,45,29,5370,110556,0,0,0,0,0,272602,3,0
2,0,0,0,30,29,5371,517,1,0,0,0,1,215330,4,0
1,0,0,0,99,29,5372,131682,0,0,0,0,0,241788,3,0
0,0,0,0,26,0,5373,1744,0,0,0,0,0,230925,3,0
1,0,0,0,23,4,5374,1744,0,0,0,0,0,220477,3,0
1,0,0,0,19,5,5375,1744,0,0,0,0,0,268754,3,0
1,0,0,0,33,6,5376,1744,0,0,0,0,0,252746,3,0
2,0,0,0,18,12,5377,1744,0,0,0,0,1,261243,3,0
1,0,0,0,16,13,5378,1744,0,0,0,0,0,225428,3,0
4,0,0,1,8,15,5379,1744,0,0,0,0,0,242411,3,0
1,0,0,0,29,16,5380,1744,0,0,0,0,0,232271,3,0
9,0,0,1,10,17,5381,1744,0,0,0,0,0,224982,3,0
5,0,0,1,20,19,5382,1744,0,0,0,0,1,258788,3,0
5,0,0,1,11,25,5383,1744,0,0,0,0,0,254824,3,0
1,0,0,0,6,28,5384,1744,0,0,0,0,0,259058,3,0
0,0,0,0,5,28,5385,1744,0,0,0,0,0,270956,3,0
1,0,0,0,27,28,5386,1744,0,0,0,0,0,73095,3,0
1,0,0,0,25,28,5387,1744,0,0,0,0,0,72097,3,0
0,0,0,0,1,28,5388,1744,0,0,0,0,0,197689,3,0
3,0,0,0,92,28,5389,1744,0,0,0,0,0,202851,3,0
2,0,0,0,21,28,5390,1744,0,0,0,0,0,277030,3,0
2,0,0,0,2,28,5391,1744,0,0,0,0,0,73767,3,0
4,0,0,1,9,28,5392,1744,0,0,0,0,1,220065,3,0
0,0,0,0,78,28,5393,1744,0,0,0,0,0,73417,3,0
0,0,0,0,31,28,5394,1744,0,0,0,0,0,203888,3,0
0,0,0,0,4,28,5395,1744,0,0,0,0,0,268923,3,0
0,0,0,0,14,29,5396,1744,0,0,0,0,0,270655,3,0
0,0,0,0,3,29,5397,1744,0,0,0,0,0,268937,3,0
0,0,0,0,93,29,5398,1744,0,0,0,0,0,278330,3,0
0,0,0,0,7,29,5399,1744,0,0,0,0,0,268926,3,0
0,0,0,0,94,0,5400,1837,0,0,0,0,0,205659,3,0
0,0,0,0,26,4,5401,1837,0,0,0,0,0,263647,3,0
0,0,0,0,25,5,5402,1837,0,0,0,0,0,219852,3,0
1,0,0,0,5,6,5403,1837,0,0,0,0,0,278014,3,0
4,0,0,1,23,12,5404,1837,0,0,0,0,1,235834,3,0
0,0,0,0,4,13,5405,1837,0,0,0,0,0,233943,3,0
3,0,0,1,17,15,5406,1837,0,0,0,0,1,239512,3,0
0,0,0,0,21,16,5407,1837,0,0,0,0,0,245491,3,0
3,0,0,1,33,17,5408,1837,0,0,0,0,0,258475,3,0
0,0,0,0,16,19,5409,1837,0,0,0,0,0,186200,3,0
8,0,0,1,9,25,5410,1837,0,0,0,0,1,185144,3,0
0,0,0,0,28,28,5411,1837,0,0,0,0,0,266069,3,0
1,0,0,0,15,28,5412,1837,0,0,0,0,0,70471,3,0
2,0,0,0,18,28,5413,1837,0,0,0,0,0,220509,3,0
2,0,0,0,2,28,5414,1837,0,0,0,0,0,268762,3,0
0,0,0,0,22,28,5415,1837,0,0,0,0,0,270756,3,0
3,0,0,1,19,28,5416,1837,0,0,0,0,0,204077,3,0
0,0,0,0,80,28,5417,1837,0,0,0,0,0,244672,3,0
0,0,0,0,24,28,5418,1837,0,0,0,0,0,199763,3,0
1,0,0,0,7,28,5419,1837,0,0,0,0,0,220933,3,0
0,0,0,0,77,28,5420,1837,0,0,0,0,0,276484,3,0
0,0,0,0,13,28,5421,1837,0,0,0,0,0,230858,3,0
0,0,0,0,8,28,5422,1837,0,0,0,0,0,208424,3,0
0,0,0,0,35,29,5423,1837,0,0,0,0,0,76439,3,0
0,0,0,0,6,29,5424,1837,0,0,0,0,0,198857,3,0
2,0,0,0,44,29,5425,1837,0,0,0,0,0,213685,3,0
1,0,0,0,72,29,5426,1837,0,0,0,0,0,276443,3,0
1,0,0,0,84,29,5427,1837,0,0,0,0,0,276798,3,0
1,0,0,0,20,29,5428,1837,0,0,0,0,0,233265,3,0
0,0,0,0,43,29,5429,1837,0,0,0,0,0,279578,3,0
2,0,0,0,90,29,5430,1837,0,0,0,0,0,270098,3,0
5,0,0,1,10,29,5431,1837,0,0,0,0,0,220528,3,0
0,0,0,0,12,0,5432,1843,0,0,0,0,0,228413,3,0
2,0,0,0,4,4,5433,1843,0,0,0,0,0,264284,3,0
0,0,0,0,24,5,5434,1843,0,0,0,0,0,242392,3,0
1,0,0,0,43,6,5435,1843,0,0,0,0,0,237040,3,0
2,0,0,0,27,12,5436,1843,0,0,0,0,1,270926,3,0
2,0,0,0,6,13,5437,1843,0,0,0,0,0,245035,3,0
1,0,0,0,10,15,5438,1843,0,0,0,0,0,244874,3,0
1,0,0,0,3,16,5439,1843,0,0,0,0,0,261313,3,0
3,0,0,1,8,17,5440,1843,0,0,0,0,0,244836,3,0
9,0,0,1,9,19,5441,1843,0,0,0,0,2,253019,3,0
9,0,0,1,19,25,5442,1843,0,0,0,0,0,220165,3,0
4,0,0,1,11,28,5443,1843,0,0,0,0,0,212381,3,0
0,0,0,0,28,28,5444,1843,0,0,0,0,0,222982,3,0
2,0,0,0,32,28,5445,1843,0,0,0,0,0,219956,3,0
1,0,0,0,23,28,5446,1843,0,0,0,0,0,270133,3,0
0,0,0,0,1,28,5447,1843,0,0,0,0,0,276839,3,0
1,0,0,0,17,28,5448,1843,0,0,0,0,0,213814,3,0
6,0,0,1,21,28,5449,1843,1,0,0,0,1,257111,3,0
2,0,0,0,26,28,5450,1843,0,0,0,0,0,205531,3,0
1,0,0,0,7,28,5451,1843,0,0,0,0,0,220517,3,0
0,0,0,0,77,28,5452,1843,0,0,0,0,0,73847,3,0
0,0,0,0,16,28,5453,1843,0,0,0,0,0,201976,3,0
0,0,0,0,46,28,5454,1843,0,0,0,0,0,168435,3,0
0,0,0,0,25,29,5455,1843,0,0,0,0,0,269350,3,0
0,0,0,0,14,29,5456,1843,0,0,0,0,0,276451,3,0
2,0,0,0,20,29,5457,1843,0,0,0,0,0,231835,3,0
0,0,0,0,1,0,5458,1848,0,0,0,0,0,231073,3,0
1,0,0,0,27,3,5459,1848,0,0,0,0,0,277870,3,0
1,0,0,0,25,4,5460,1848,0,0,0,0,0,205691,3,0
0,0,0,0,23,5,5461,1848,0,0,0,0,0,215433,3,0
1,0,0,0,3,6,5462,1848,0,0,0,0,0,235916,3,0
4,0,0,1,93,7,5463,1848,0,0,0,0,0,270084,3,0
1,0,0,0,8,10,5464,1848,0,0,0,0,0,203782,3,0
1,0,0,0,4,13,5465,1848,0,0,0,0,0,268510,3,0
3,0,0,1,21,15,5466,1848,0,0,0,0,0,236368,3,0
7,0,0,1,15,24,5467,1848,0,0,0,0,0,224933,3,0
1,0,0,0,19,26,5468,1848,0,0,0,0,0,220084,3,0
1,0,0,0,10,28,5469,1848,0,0,0,0,0,205548,3,0
2,0,0,0,28,28,5470,1848,0,0,0,0,0,271201,3,0
0,0,0,0,7,28,5471,1848,0,0,0,0,0,271399,3,0
0,0,0,0,55,28,5472,1848,0,0,0,0,0,73296,3,0
0,0,0,0,22,28,5473,1848,0,0,0,0,0,278099,3,0
6,0,0,1,11,28,5474,1848,0,0,0,0,1,268934,3,0
3,0,0,1,9,28,5475,1848,0,0,0,0,0,223157,3,0
2,0,0,0,44,28,5476,1848,0,0,0,0,0,237594,3,0
5,0,0,1,99,28,5477,1848,0,0,0,0,1,226468,3,0
0,0,0,0,45,28,5478,1848,0,0,0,0,0,75137,3,0
0,0,0,0,13,28,5479,1848,0,0,0,0,0,245784,3,0
1,0,0,0,17,28,5480,1848,0,0,0,0,0,198223,3,0
0,0,0,0,94,29,5481,1848,0,0,0,0,0,74496,3,0
1,0,0,0,20,29,5482,1848,0,0,0,0,0,229636,3,0
0,0,0,0,1,0,5483,209,0,0,0,0,0,236758,3,0
0,0,0,0,13,4,5484,110373,0,0,0,0,0,279228,3,0
3,0,0,1,33,5,5485,110373,0,0,0,0,0,224808,3,0
0,0,0,0,47,6,5486,110373,0,0,0,0,0,258464,3,0
2,0,0,0,29,12,5487,110373,0,0,0,0,0,230912,3,0
0,0,0,0,98,13,5488,110373,0,0,0,0,0,277769,3,0
3,0,0,1,73,15,5489,110373,0,0,0,0,1,278096,3,0
1,0,0,0,16,16,5490,110373,0,0,0,0,0,277704,3,0
3,0,0,1,31,17,5491,110373,0,0,0,0,0,225844,3,0
4,0,0,1,21,19,5492,110373,0,0,0,0,0,193361,3,0
3,0,0,1,90,25,5493,110373,0,0,0,0,0,213829,3,0
2,0,0,0,24,28,5494,110373,0,0,0,0,0,259679,3,0
0,0,0,0,30,28,5495,110373,0,0,0,0,0,225995,3,0
0,0,0,0,15,28,5496,110373,0,0,0,0,0,235565,3,0
0,0,0,0,17,28,5497,110373,0,0,0,0,0,73846,3,0
0,0,0,0,55,28,5498,110373,0,0,0,0,0,191011,3,0
5,0,0,1,9,28,5499,110373,1,0,0,0,2,219496,3,0
1,0,0,0,19,28,5500,110373,0,0,0,0,0,228509,3,0
1,0,0,0,8,28,5501,110373,1,0,0,0,1,237647,3,0
1,0,0,0,70,28,5502,110373,0,0,0,0,0,222573,3,0
0,0,0,0,27,28,5503,110373,0,0,0,0,0,261885,3,0
0,0,0,0,2,28,5504,110373,0,0,0,0,0,73845,3,0
0,0,0,0,45,28,5505,110373,0,0,0,0,0,72249,3,0
0,0,0,0,72,29,5506,110373,0,0,0,0,0,257777,3,0
0,0,0,0,18,29,5507,110373,0,0,0,0,0,243527,3,0
0,0,0,0,44,29,5508,110373,0,0,0,0,0,219661,3,0
3,0,0,1,7,29,5509,110373,0,0,0,0,0,260778,3,0
1,0,0,0,99,29,5510,110373,0,0,0,0,0,269182,3,0
1,0,0,0,20,29,5511,110373,0,0,0,0,0,257340,3,0
0,0,0,0,47,0,5512,110738,0,0,0,0,0,244274,3,0
3,0,0,0,5,4,5513,110738,0,0,0,0,0,264480,3,0
2,0,0,0,4,5,5514,110738,0,0,0,0,0,199174,3,0
0,0,0,0,94,6,5515,110738,0,0,0,0,0,278354,3,0
6,0,0,1,15,12,5516,110738,1,0,0,0,1,233396,3,0
4,0,0,1,36,13,5517,110738,0,0,0,0,0,268790,3,0
1,0,0,0,6,15,5518,110738,0,0,0,0,0,252313,3,0
2,0,0,0,3,16,5519,110738,0,0,0,0,0,270658,3,0
13,1,0,1,11,17,5520,110738,0,0,0,0,0,240797,3,0
7,0,0,1,32,19,5521,110738,1,0,0,0,1,222959,3,0
8,0,0,1,45,25,5522,110738,0,0,0,0,1,256778,3,0
0,0,0,0,8,28,5523,110738,0,0,0,0,0,253464,3,0
3,0,0,0,66,28,5524,110738,0,0,0,0,1,233968,3,0
0,0,0,0,33,28,5525,110738,0,0,0,0,0,229574,3,0
2,0,0,0,17,28,5526,110738,0,0,0,0,1,248040,3,0
0,0,0,0,1,28,5527,110738,0,0,0,0,0,205496,3,0
2,0,0,0,14,28,5528,110738,0,0,0,0,0,277309,3,0
2,0,0,0,30,28,5529,110738,0,0,0,0,0,276917,3,0
0,0,0,0,28,28,5530,110738,0,0,0,0,0,229082,3,0
1,0,0,0,80,28,5531,110738,0,0,0,0,0,241278,3,0
0,0,0,0,22,28,5532,110738,0,0,0,0,0,259057,3,0
0,0,0,0,27,28,5533,110738,0,0,0,0,0,77165,3,0
0,0,0,0,19,28,5534,110738,0,0,0,0,0,252033,3,0
0,0,0,0,21,29,5535,110738,0,0,0,0,0,260149,3,0
0,0,0,0,37,29,5536,110738,0,0,0,0,0,240660,3,0
0,0,0,0,10,29,5537,110738,0,0,0,0,0,240661,3,0
0,0,0,0,22,0,5538,110740,0,0,0,0,0,193786,3,0
0,0,0,0,17,3,5539,110740,0,0,0,0,0,276001,3,0
0,0,0,0,13,4,5540,110740,0,0,0,0,0,251920,3,0
0,0,0,0,4,5,5541,110740,0,0,0,0,0,208942,3,0
2,0,0,0,44,6,5542,110740,0,0,0,0,0,278305,3,0
0,0,0,0,7,7,5543,110740,0,0,0,0,0,209409,3,0
1,0,0,0,16,10,5544,110740,0,0,0,0,0,254804,3,0
4,0,0,0,5,13,5545,110740,0,0,0,0,0,277696,3,0
0,0,0,0,25,15,5546,110740,0,0,0,0,0,74150,3,0
5,0,0,1,30,24,5547,110740,0,0,0,0,0,276706,3,0
7,0,0,1,11,26,5548,110740,0,0,0,0,1,230940,3,0
0,0,0,0,6,28,5549,110740,0,0,0,0,0,240095,3,0
8,0,0,1,90,28,5550,110740,0,0,0,0,1,259331,3,0
0,0,0,0,31,28,5551,110740,0,0,0,0,0,206601,3,0
0,0,0,0,15,28,5552,110740,0,0,0,0,0,210880,3,0
0,0,0,0,1,28,5553,110740,0,0,0,0,0,277802,3,0
6,0,0,1,10,28,5554,110740,0,0,0,0,0,237544,3,0
5,0,0,1,80,28,5555,110740,1,0,0,0,3,276905,3,0
0,0,0,0,3,28,5556,110740,0,0,0,0,0,255349,3,0
1,0,0,0,23,28,5557,110740,0,0,0,0,0,198701,3,0
0,0,0,0,99,28,5558,110740,0,0,0,0,0,277998,3,0
0,0,0,0,87,28,5559,110740,0,0,0,0,0,74077,3,0
0,0,0,0,8,28,5560,110740,0,0,0,0,0,173146,3,0
0,0,0,0,77,29,5561,110740,0,0,0,0,0,216690,3,0
0,0,0,0,55,29,5562,110740,0,0,0,0,0,71401,3,0
0,0,0,0,29,29,5563,110740,0,0,0,0,0,73334,3,0
2,0,0,0,27,29,5564,110740,0,0,0,0,0,73167,3,0
0,0,0,0,21,29,5565,110740,0,0,0,0,0,193338,3,0
0,0,0,0,22,0,5566,110908,0,0,0,0,0,205530,3,0
1,0,0,0,84,3,5567,110908,0,0,0,0,0,258564,3,0
1,0,0,0,23,4,5568,110908,0,0,0,0,1,193333,3,0
1,0,0,0,14,5,5569,110908,0,0,0,0,0,205708,3,0
8,0,0,1,6,6,5570,110908,0,0,0,0,1,254094,3,0
2,0,0,0,3,7,5571,110908,0,0,0,0,0,255580,3,0
0,0,0,0,10,10,5572,110908,0,0,0,0,0,225381,3,0
4,0,0,1,21,13,5573,110908,0,0,0,0,0,237613,3,0
3,0,0,1,20,15,5574,110908,0,0,0,0,0,228882,3,0
6,0,0,1,28,24,5575,110908,0,0,0,0,2,214676,3,0
16,1,0,1,9,26,5576,110908,0,0,0,0,0,209613,3,0
0,0,0,0,70,28,5577,110908,0,0,0,0,0,192071,3,0
1,0,0,0,80,28,5578,110908,0,0,0,0,0,238282,3,0
1,0,0,0,92,28,5579,110908,0,0,0,0,0,224506,3,0
0,0,0,0,4,28,5580,110908,0,0,0,0,0,236889,3,0
0,0,0,0,25,28,5581,110908,0,0,0,0,0,76556,3,0
2,0,0,0,90,28,5582,110908,0,0,0,0,0,275912,3,0
2,0,0,0,7,28,5583,110908,0,0,0,0,0,276804,3,0
1,0,0,0,45,28,5584,110908,0,0,0,0,0,276035,3,0
1,0,0,0,19,28,5585,110908,0,0,0,0,0,201243,3,0
0,0,0,0,99,28,5586,110908,0,0,0,0,0,277117,3,0
0,0,0,0,82,28,5587,110908,0,0,0,0,0,72029,3,0
0,0,0,0,8,28,5588,110908,0,0,0,0,0,262480,3,0
0,0,0,0,29,29,5589,110908,0,0,0,0,0,266877,3,0
0,0,0,0,24,29,5590,110908,0,0,0,0,0,276951,3,0
0,0,0,0,33,0,5591,110915,0,0,0,0,0,239742,3,0
2,0,0,0,17,3,5592,110915,0,0,0,0,0,72850,3,0
0,0,0,0,15,4,5593,110915,0,0,0,0,0,72845,3,0
4,0,0,1,19,5,5594,110915,0,0,0,0,0,202513,3,0
0,0,0,0,24,6,5595,110915,0,0,0,0,0,234143,3,0
1,0,0,0,7,7,5596,110915,0,0,0,0,0,204775,3,0
2,0,0,0,35,10,5597,110915,0,0,0,0,1,251769,3,0
0,0,0,0,70,13,5598,110915,0,0,0,0,0,72849,3,0
3,0,0,0,8,15,5599,110915,0,0,0,0,1,240628,3,0
4,0,0,1,23,24,5600,110915,1,0,0,0,1,239838,3,0
11,0,0,1,9,26,5601,110915,0,0,0,0,0,72852,3,0
4,0,0,1,30,28,5602,110915,0,0,0,0,1,225189,3,0
2,0,0,0,14,28,5603,110915,0,0,0,0,0,74406,3,0
0,0,0,0,11,28,5604,110915,0,0,0,0,0,234358,3,0
0,0,0,0,13,28,5605,110915,0,0,0,0,0,221448,3,0
0,0,0,0,1,28,5606,110915,0,0,0,0,0,225037,3,0
4,0,0,1,20,28,5607,110915,0,0,0,0,0,262335,3,0
2,0,0,0,27,28,5608,110915,0,0,0,0,0,228378,3,0
0,0,0,0,73,28,5609,110915,0,0,0,0,0,72847,3,0
0,0,0,0,5,28,5610,110915,0,0,0,0,0,279529,3,0
0,0,0,0,93,28,5611,110915,0,0,0,0,0,72844,3,0
0,0,0,0,22,28,5612,110915,0,0,0,0,0,73421,3,0
0,0,0,0,26,28,5613,110915,0,0,0,0,0,268936,3,0
0,0,0,0,79,29,5614,110915,0,0,0,0,0,73422,3,0
2,0,0,0,91,29,5615,110915,0,0,0,0,0,74504,3,0
0,0,0,0,1,0,5616,111433,0,0,0,0,0,230631,3,0
3,0,0,1,17,3,5617,111433,0,0,0,0,0,72856,3,0
3,0,0,1,13,4,5618,111433,0,0,0,0,0,240652,3,0
0,0,0,0,29,6,5619,111433,0,0,0,0,0,73200,3,0
0,0,0,0,6,7,5620,111433,0,0,0,0,0,72859,3,0
2,0,0,0,21,9,5621,111433,0,0,0,0,0,268081,3,0
1,0,0,0,8,11,5622,111433,0,0,0,0,0,178510,3,0
2,0,0,0,14,12,5623,111433,0,0,0,0,0,268760,3,0
2,0,0,0,11,16,5624,111433,0,0,0,0,0,72861,3,0
10,0,0,1,19,18,5625,111433,0,0,0,0,1,224508,3,0
2,0,0,0,7,25,5626,111433,0,0,0,0,0,268704,3,0
0,0,0,0,10,28,5627,111433,0,0,0,0,0,72858,3,0
0,0,0,0,24,28,5628,111433,0,0,0,0,0,73933,3,0
2,0,0,0,5,28,5629,111433,0,0,0,0,0,230138,3,0
3,0,0,1,27,28,5630,111433,0,0,0,0,0,72857,3,0
0,0,0,0,12,28,5631,111433,0,0,0,0,0,271210,3,0
2,0,0,0,70,28,5632,111433,0,0,0,0,0,219984,3,0
6,0,0,1,30,28,5633,111433,0,0,0,0,0,72862,3,0
2,0,0,0,18,28,5634,111433,0,0,0,0,0,73045,3,0
4,0,0,1,9,28,5635,111433,0,0,0,0,1,73928,3,0
0,0,0,0,16,28,5636,111433,0,0,0,0,0,73047,3,0
0,0,0,0,87,28,5637,111433,0,0,0,0,0,182179,3,0
2,0,0,0,4,28,5638,111433,0,0,0,0,0,240626,3,0
0,0,0,0,26,29,5639,111433,0,0,0,0,0,270088,3,0
0,0,0,0,23,29,5640,111433,0,0,0,0,0,72855,3,0
0,0,0,0,20,29,5641,111433,0,0,0,0,0,72860,3,0
0,0,0,0,28,29,5642,111433,0,0,0,0,0,224233,3,0
0,0,0,0,36,29,5643,111433,0,0,0,0,0,274090,3,0
0,0,0,0,1,0,5644,111434,0,0,0,0,0,220720,3,0
3,0,0,0,4,3,5645,111434,0,0,0,0,2,275162,3,0
1,0,0,0,26,4,5646,111434,0,0,0,0,0,248199,3,0
1,0,0,0,5,5,5647,111434,0,0,0,0,0,245091,3,0
1,0,0,0,15,6,5648,111434,0,0,0,0,0,205363,3,0
3,0,0,0,7,7,5649,111434,0,0,0,0,1,222388,3,0
1,0,0,0,19,10,5650,111434,0,0,0,0,0,235163,3,0
2,0,0,0,6,13,5651,111434,0,0,0,0,0,233884,3,0
4,0,0,0,27,15,5652,111434,0,0,0,0,1,217338,3,0
8,0,0,1,9,24,5653,111434,0,0,0,0,0,237391,3,0
6,0,0,1,11,26,5654,111434,0,0,0,0,0,237502,3,0
1,0,0,0,98,28,5655,111434,0,0,0,0,0,235935,3,0
7,0,0,1,18,28,5656,111434,0,0,0,0,0,268576,3,0
0,0,0,0,37,28,5657,111434,0,0,0,0,0,238944,3,0
1,0,0,0,23,28,5658,111434,0,0,0,0,0,210964,3,0
0,0,0,0,21,28,5659,111434,0,0,0,0,0,265782,3,0
6,0,0,1,90,28,5660,111434,1,0,0,0,1,223137,3,0
9,0,0,1,20,28,5661,111434,0,0,0,0,0,207471,3,0
0,0,0,0,14,28,5662,111434,0,0,0,0,0,274197,3,0
2,0,0,0,99,28,5663,111434,0,0,0,0,0,270614,3,0
0,0,0,0,12,28,5664,111434,0,0,0,0,0,276777,3,0
0,0,0,0,30,28,5665,111434,0,0,0,0,0,255494,3,0
3,0,0,0,55,28,5666,111434,0,0,0,0,0,74448,3,0
0,0,0,0,42,29,5667,111434,0,0,0,0,0,73901,3,0
0,0,0,0,91,29,5668,111434,0,0,0,0,0,192073,3,0
3,0,0,0,8,29,5669,111434,0,0,0,0,0,205089,3,0
0,0,0,0,31,0,5670,111657,0,0,0,0,0,240785,3,0
1,0,0,0,20,3,5671,111657,0,0,0,0,0,270502,3,0
1,0,0,0,30,4,5672,111657,0,0,0,0,0,270064,3,0
0,0,0,0,18,6,5673,111657,0,0,0,0,0,248171,3,0
2,0,0,1,3,7,5674,111657,0,0,0,0,0,236308,3,0
2,0,0,1,7,23,5675,111657,0,0,0,0,0,279877,3,0
1,0,0,0,92,13,5676,111657,0,0,0,0,0,253120,3,0
3,0,0,1,32,14,5677,111657,1,0,0,0,1,234894,3,0
0,0,0,0,20,15,5678,110738,0,0,0,0,0,71296,3,0
3,0,0,1,17,27,5679,111657,0,0,0,0,0,276422,3,0
5,0,0,1,10,25,5680,111657,0,0,0,0,1,272726,3,0
2,0,0,1,55,28,5681,111657,0,0,0,0,0,262091,3,0
1,0,0,0,64,28,5682,111657,0,0,0,0,0,74533,3,0
1,0,0,0,21,28,5683,111657,0,0,0,0,0,74304,3,0
1,0,0,0,79,28,5684,111657,0,0,0,0,0,74536,3,0
0,0,0,0,13,28,5685,111657,0,0,0,0,0,271146,3,0
2,0,0,1,28,28,5686,111657,0,0,0,0,0,277599,3,0
1,0,0,0,11,28,5687,111657,0,0,0,0,0,276736,3,0
0,0,0,0,4,28,5688,111657,0,0,0,0,0,213938,3,0
3,0,0,1,70,28,5689,111657,0,0,0,0,0,210671,3,0
0,0,0,0,1,28,5690,111657,0,0,0,0,0,177340,3,0
0,0,0,0,5,28,5691,111657,0,0,0,0,0,266304,3,0
0,0,0,0,23,28,5692,111657,0,0,0,0,0,268466,3,0
0,0,0,0,15,29,5693,111657,0,0,0,0,0,204447,3,0
2,0,0,1,47,29,5694,111657,0,0,0,0,0,278346,3,0
0,0,0,0,25,29,5695,111657,0,0,0,0,0,234747,3,0
0,0,0,0,77,29,5696,111657,0,0,0,0,0,216799,3,0
0,0,0,0,37,29,5697,111657,0,0,0,0,0,75449,3,0
1,0,0,0,80,29,5698,111657,0,0,0,0,0,268751,3,0
1,0,0,0,27,29,5699,111657,0,0,0,0,0,235021,3,0
0,0,0,0,9,29,5700,111657,0,0,0,0,0,75448,3,0
1,0,0,0,90,29,5701,111657,0,0,0,0,0,276572,3,0
0,0,0,0,74,29,5702,111657,0,0,0,0,0,253071,3,0
0,0,0,0,31,0,5703,111974,0,0,0,0,0,251136,3,0
0,0,0,0,23,3,5704,111974,0,0,0,0,0,214622,3,0
0,0,0,0,19,4,5705,111974,0,0,0,0,0,226108,3,0
1,0,0,0,80,6,5706,111974,0,0,0,0,0,262027,3,0
1,0,0,0,3,7,5707,111974,0,0,0,0,0,255561,3,0
6,0,0,0,10,23,5708,111974,0,0,0,0,0,210935,3,0
7,0,0,1,42,13,5709,111974,0,0,0,0,0,242725,3,0
0,0,0,0,8,14,5710,111974,0,0,0,0,0,257164,3,0
4,0,0,0,11,15,5711,111974,0,0,0,0,0,268462,3,0
18,1,0,1,45,27,5712,111974,0,0,0,1,1,243593,3,0
9,0,0,1,9,25,5713,111974,0,0,0,0,0,243200,3,0
1,0,0,0,14,28,5714,111974,0,0,0,0,0,200054,3,0
1,0,0,0,26,28,5715,111974,0,0,0,0,0,262474,3,0
0,0,0,0,17,28,5716,111974,0,0,0,0,0,271006,3,0
0,0,0,0,15,28,5717,111974,0,0,0,0,0,276705,3,0
0,0,0,0,12,28,5718,111974,0,0,0,0,0,235806,3,0
10,0,0,1,77,28,5719,111974,0,0,0,0,0,241628,3,0
1,0,0,0,40,28,5720,111974,0,0,0,0,0,270657,3,0
1,0,0,0,20,28,5721,111974,0,0,0,0,0,258946,3,0
4,0,0,0,7,28,5722,111974,0,0,0,0,0,265761,3,0
0,0,0,0,47,28,5723,111974,0,0,0,0,0,163489,3,0
0,0,0,0,1,28,5724,111974,0,0,0,0,0,253003,3,0
0,0,0,0,33,28,5725,111974,0,0,0,0,0,235290,3,0
0,0,0,0,5,29,5726,111974,0,0,0,0,0,259443,3,0
0,0,0,0,2,29,5727,111974,0,0,0,0,0,265762,3,0
1,0,0,0,35,29,5728,111974,0,0,0,0,0,274702,3,0
0,0,0,0,36,29,5729,111974,0,0,0,0,0,221331,3,0
2,0,0,0,99,29,5730,111974,0,0,0,0,0,196889,3,0
7,0,0,1,24,29,5731,111974,0,0,0,0,0,248787,3,0
0,0,0,0,90,29,5732,111974,0,0,0,0,0,257324,3,0
0,0,0,0,36,0,5733,111993,0,0,0,0,0,233425,3,0
0,0,0,0,19,3,5734,111993,0,0,0,0,0,278775,3,0
0,0,0,0,2,4,5735,111993,0,0,0,0,0,200914,3,0
0,0,0,0,13,5,5736,111993,0,0,0,0,0,215376,3,0
0,0,0,0,26,6,5737,111993,0,0,0,0,0,252589,3,0
2,0,0,1,24,7,5738,111993,0,0,0,0,0,235292,3,0
1,0,0,0,8,10,5739,111993,0,0,0,0,0,276538,3,0
2,0,0,1,17,13,5740,111993,0,0,0,0,0,72790,3,0
4,0,0,1,16,15,5741,111993,0,0,0,0,0,227223,3,0
